YR,MONTH,HPI,STATE
2012,FEB,189.64,HI
2012,MAR,191.36,HI
2012,ARP,193.02,HI
2012,MAY,194.33,HI
2012,JUN,195.11,HI
2012,JUL,195.67,HI
2012,AUG,196.49,HI
2012,SEP,197.82,HI
2012,OCT,199.24,HI
2012,NOV,200.35,HI
2012,DEC,201.32,HI
2013,JAN,202.41,HI
2013,FEB,203.92,HI
2013,MAR,206.06,HI
2013,ARP,208.81,HI
2013,MAY,211.67,HI
2013,JUN,214.17,HI
2013,JUL,216.12,HI
2013,AUG,217.43,HI
2013,SEP,218.44,HI
2013,OCT,219.34,HI
2013,NOV,220.13,HI
2013,DEC,220.89,HI
2014,JAN,221.77,HI
2014,FEB,222.89,HI
2014,MAR,224.18,HI
2014,ARP,225.79,HI
2014,MAY,227.69,HI
2014,JUN,229.34,HI
2014,JUL,230.3,HI
2014,AUG,230.75,HI
2014,SEP,231.02,HI
2014,OCT,231.25,HI
2014,NOV,231.59,HI
2014,DEC,232.4,HI
2015,JAN,233.82,HI
2015,FEB,235.31,HI
2015,MAR,236.57,HI
2015,ARP,237.55,HI
2015,MAY,238.24,HI
2015,JUN,238.81,HI
2015,JUL,239.57,HI
2015,AUG,240.76,HI
2015,SEP,242.19,HI
2015,OCT,243.52,HI
2015,NOV,244.63,HI
2015,DEC,245.44,HI
2016,JAN,246.46,HI
2016,FEB,248.3,HI
2016,MAR,250.71,HI
2016,ARP,252.98,HI
2016,MAY,254.51,HI
2016,JUN,255.4,HI
2016,JUL,256.35,HI
2016,AUG,257.54,HI
2016,SEP,258.86,HI
2016,OCT,260.39,HI
2016,NOV,261.81,HI
2016,DEC,262.56,HI
2017,JAN,262.68,HI
2017,FEB,262.92,HI
2017,MAR,263.97,HI
2017,ARP,265.57,HI
2017,MAY,267.19,HI
2017,JUN,268.47,HI
2017,JUL,269.09,HI
2017,AUG,269.3,HI
2017,SEP,270.04,HI
2017,OCT,271.88,HI
2017,NOV,274.15,HI
2017,DEC,275.71,HI
1975,JAN,33.08,IA
1975,FEB,33.55,IA
1975,MAR,33.97,IA
1975,ARP,34.3,IA
1975,MAY,34.49,IA
1975,JUN,34.6,IA
1975,JUL,34.72,IA
1975,AUG,34.85,IA
1975,SEP,34.92,IA
1975,OCT,35,IA
1975,NOV,35.12,IA
1975,DEC,35.3,IA
1976,JAN,35.62,IA
1976,FEB,36.08,IA
1976,MAR,36.63,IA
1976,ARP,37.21,IA
1976,MAY,37.76,IA
1976,JUN,38.19,IA
1976,JUL,38.49,IA
1976,AUG,38.78,IA
1976,SEP,39.13,IA
1976,OCT,39.52,IA
1976,NOV,39.84,IA
1976,DEC,40.07,IA
1977,JAN,40.33,IA
1977,FEB,40.7,IA
1977,MAR,41.16,IA
1977,ARP,41.67,IA
1977,MAY,42.19,IA
1977,JUN,42.66,IA
1977,JUL,43.1,IA
1977,AUG,43.57,IA
1977,SEP,44.1,IA
1977,OCT,44.64,IA
1977,NOV,45.12,IA
1977,DEC,45.51,IA
1978,JAN,45.81,IA
1978,FEB,46.12,IA
1978,MAR,46.49,IA
1978,ARP,46.95,IA
1978,MAY,47.46,IA
1978,JUN,48,IA
1978,JUL,48.49,IA
1978,AUG,48.9,IA
1978,SEP,49.34,IA
1978,OCT,49.84,IA
1978,NOV,50.32,IA
1978,DEC,50.6,IA
1979,JAN,50.73,IA
1979,FEB,50.86,IA
1979,MAR,51.09,IA
1979,ARP,51.39,IA
1979,MAY,51.8,IA
1979,JUN,52.39,IA
1979,JUL,52.99,IA
1979,AUG,53.38,IA
1979,SEP,53.52,IA
1979,OCT,53.57,IA
1979,NOV,53.58,IA
1979,DEC,53.48,IA
1980,JAN,53.29,IA
1980,FEB,53.12,IA
1980,MAR,53.08,IA
1980,ARP,53.25,IA
1980,MAY,53.56,IA
1980,JUN,53.87,IA
1980,JUL,54.03,IA
1980,AUG,53.97,IA
1980,SEP,53.78,IA
1980,OCT,53.55,IA
1980,NOV,53.31,IA
1980,DEC,53.11,IA
1981,JAN,52.92,IA
1981,FEB,52.73,IA
1981,MAR,52.49,IA
1981,ARP,52.13,IA
1981,MAY,51.7,IA
1981,JUN,51.29,IA
1981,JUL,51,IA
1981,AUG,50.94,IA
1981,SEP,51.1,IA
1981,OCT,51.31,IA
1981,NOV,51.44,IA
1981,DEC,51.48,IA
1982,JAN,51.46,IA
1982,FEB,51.46,IA
1982,MAR,51.51,IA
1982,ARP,51.55,IA
1982,MAY,51.48,IA
1982,JUN,51.19,IA
1982,JUL,50.74,IA
1982,AUG,50.23,IA
1982,SEP,49.83,IA
1982,OCT,49.62,IA
1982,NOV,49.61,IA
1982,DEC,49.77,IA
1983,JAN,50.07,IA
1983,FEB,50.46,IA
1983,MAR,50.88,IA
1983,ARP,51.31,IA
1983,MAY,51.73,IA
1983,JUN,52.11,IA
1983,JUL,52.44,IA
1983,AUG,52.7,IA
1983,SEP,52.8,IA
1983,OCT,52.75,IA
1983,NOV,52.63,IA
1983,DEC,52.44,IA
1984,JAN,52.19,IA
1984,FEB,51.97,IA
1984,MAR,51.9,IA
1984,ARP,51.99,IA
1984,MAY,52.15,IA
1984,JUN,52.31,IA
1984,JUL,52.52,IA
1984,AUG,52.7,IA
1984,SEP,52.77,IA
1984,OCT,52.76,IA
1984,NOV,52.71,IA
1984,DEC,52.62,IA
1985,JAN,52.46,IA
1985,FEB,52.3,IA
1985,MAR,52.21,IA
1985,ARP,52.27,IA
1985,MAY,52.49,IA
1985,JUN,52.86,IA
1985,JUL,53.2,IA
1985,AUG,53.34,IA
1985,SEP,53.24,IA
1985,OCT,53.06,IA
1985,NOV,52.98,IA
1985,DEC,53.07,IA
1986,JAN,53.23,IA
1986,FEB,53.36,IA
1986,MAR,53.39,IA
1986,ARP,53.41,IA
1986,MAY,53.5,IA
1986,JUN,53.62,IA
1986,JUL,53.7,IA
1986,AUG,53.71,IA
1986,SEP,53.56,IA
1986,OCT,53.27,IA
1986,NOV,53.1,IA
1986,DEC,53.18,IA
1987,JAN,53.43,IA
1987,FEB,53.73,IA
1987,MAR,53.97,IA
1987,ARP,54.05,IA
1987,MAY,53.94,IA
1987,JUN,53.76,IA
1987,JUL,53.68,IA
1987,AUG,53.65,IA
1987,SEP,53.52,IA
1987,OCT,53.27,IA
1987,NOV,53.07,IA
1987,DEC,53.01,IA
1988,JAN,53.06,IA
1988,FEB,53.22,IA
1988,MAR,53.55,IA
1988,ARP,53.96,IA
1988,MAY,54.37,IA
1988,JUN,54.8,IA
1988,JUL,55.16,IA
1988,AUG,55.3,IA
1988,SEP,55.2,IA
1988,OCT,55.1,IA
1988,NOV,55.16,IA
1988,DEC,55.37,IA
1989,JAN,55.64,IA
1989,FEB,55.99,IA
1989,MAR,56.45,IA
1989,ARP,56.91,IA
1989,MAY,57.34,IA
1989,JUN,57.81,IA
1989,JUL,58.26,IA
1989,AUG,58.52,IA
1989,SEP,58.62,IA
1989,OCT,58.79,IA
1989,NOV,59.02,IA
1989,DEC,59.32,IA
1990,JAN,59.63,IA
1990,FEB,59.8,IA
1990,MAR,59.88,IA
1990,ARP,60.07,IA
1990,MAY,60.43,IA
1990,JUN,60.84,IA
1990,JUL,61.19,IA
1990,AUG,61.5,IA
1990,SEP,61.77,IA
1990,OCT,61.93,IA
1990,NOV,62.03,IA
1990,DEC,62.17,IA
1991,JAN,62.27,IA
1991,FEB,62.31,IA
1991,MAR,62.37,IA
1991,ARP,62.58,IA
1991,MAY,63.01,IA
1991,JUN,63.45,IA
1991,JUL,63.79,IA
1991,AUG,64.09,IA
1991,SEP,64.42,IA
1991,OCT,64.64,IA
1991,NOV,64.66,IA
1991,DEC,64.62,IA
1992,JAN,64.72,IA
1992,FEB,65.09,IA
1992,MAR,65.63,IA
1992,ARP,66.13,IA
1992,MAY,66.62,IA
1992,JUN,67.11,IA
1992,JUL,67.6,IA
1992,AUG,68.05,IA
1992,SEP,68.3,IA
1992,OCT,68.41,IA
1992,NOV,68.51,IA
1992,DEC,68.6,IA
1993,JAN,68.65,IA
1993,FEB,68.79,IA
1993,MAR,69.22,IA
1993,ARP,69.96,IA
1993,MAY,70.75,IA
1993,JUN,71.46,IA
1993,JUL,72.15,IA
1993,AUG,72.95,IA
1993,SEP,73.76,IA
1993,OCT,74.3,IA
1993,NOV,74.68,IA
1993,DEC,74.77,IA
1994,JAN,74.61,IA
1994,FEB,74.67,IA
1994,MAR,75.08,IA
1994,ARP,75.51,IA
1994,MAY,75.95,IA
1994,JUN,76.48,IA
1994,JUL,76.91,IA
1994,AUG,77.06,IA
1994,SEP,77.06,IA
1994,OCT,77.12,IA
1994,NOV,77.27,IA
1994,DEC,77.47,IA
1995,JAN,77.64,IA
1995,FEB,77.9,IA
1995,MAR,78.33,IA
1995,ARP,78.83,IA
1995,MAY,79.29,IA
1995,JUN,79.81,IA
1995,JUL,80.44,IA
1995,AUG,80.99,IA
1995,SEP,81.23,IA
1995,OCT,81.33,IA
1995,NOV,81.45,IA
1995,DEC,81.49,IA
1996,JAN,81.49,IA
1996,FEB,81.72,IA
1996,MAR,82.34,IA
1996,ARP,83.12,IA
1996,MAY,83.66,IA
1996,JUN,83.96,IA
1996,JUL,84.21,IA
1996,AUG,84.25,IA
1996,SEP,84.1,IA
1996,OCT,84.06,IA
1996,NOV,84.2,IA
1996,DEC,84.35,IA
1997,JAN,84.48,IA
1997,FEB,84.75,IA
1997,MAR,85.17,IA
1997,ARP,85.77,IA
1997,MAY,86.35,IA
1997,JUN,86.71,IA
1997,JUL,86.96,IA
1997,AUG,87.19,IA
1997,SEP,87.25,IA
1997,OCT,87.17,IA
1997,NOV,87.21,IA
1997,DEC,87.51,IA
1998,JAN,87.88,IA
1998,FEB,88.21,IA
1998,MAR,88.75,IA
1998,ARP,89.39,IA
1998,MAY,89.96,IA
1998,JUN,90.5,IA
1998,JUL,90.85,IA
1998,AUG,90.97,IA
1998,SEP,91.18,IA
1998,OCT,91.68,IA
1998,NOV,92.44,IA
1998,DEC,92.94,IA
1999,JAN,92.76,IA
1999,FEB,92.52,IA
1999,MAR,92.82,IA
1999,ARP,93.57,IA
1999,MAY,94.35,IA
1999,JUN,95.07,IA
1999,JUL,95.72,IA
1999,AUG,96.07,IA
1999,SEP,96.15,IA
1999,OCT,96.18,IA
1999,NOV,96.24,IA
1999,DEC,96.26,IA
2000,JAN,96.36,IA
2000,FEB,96.82,IA
2000,MAR,97.65,IA
2000,ARP,98.57,IA
2000,MAY,99.4,IA
2000,JUN,99.94,IA
2000,JUL,100.18,IA
2000,AUG,100.3,IA
2000,SEP,100.29,IA
2000,OCT,100.06,IA
2000,NOV,99.93,IA
2000,DEC,100,IA
2001,JAN,100.12,IA
2001,FEB,100.37,IA
2001,MAR,100.87,IA
2001,ARP,101.46,IA
2001,MAY,102.05,IA
2001,JUN,102.59,IA
2001,JUL,102.84,IA
2001,AUG,102.89,IA
2001,SEP,103.04,IA
2001,OCT,103.19,IA
2001,NOV,103.21,IA
2001,DEC,103.15,IA
2002,JAN,103.04,IA
2002,FEB,103.18,IA
2002,MAR,103.93,IA
2002,ARP,104.96,IA
2002,MAY,105.82,IA
2002,JUN,106.47,IA
2002,JUL,106.94,IA
2002,AUG,107.26,IA
2002,SEP,107.42,IA
2002,OCT,107.38,IA
2002,NOV,107.26,IA
2002,DEC,107.27,IA
2003,JAN,107.4,IA
2003,FEB,107.57,IA
2003,MAR,107.87,IA
2003,ARP,108.37,IA
2003,MAY,109.18,IA
2003,JUN,110.03,IA
2003,JUL,110.64,IA
2003,AUG,111.03,IA
2003,SEP,111.03,IA
2003,OCT,111.01,IA
2003,NOV,111.02,IA
2003,DEC,110.92,IA
2004,JAN,111.01,IA
2004,FEB,111.25,IA
2004,MAR,111.79,IA
2004,ARP,112.79,IA
2004,MAY,113.87,IA
2004,JUN,114.62,IA
2004,JUL,115.07,IA
2004,AUG,115.37,IA
2004,SEP,115.53,IA
2004,OCT,115.55,IA
2004,NOV,115.42,IA
2004,DEC,115.1,IA
2005,JAN,114.82,IA
2005,FEB,115.02,IA
2005,MAR,115.87,IA
2005,ARP,117.13,IA
2005,MAY,118.17,IA
2005,JUN,118.75,IA
2005,JUL,119.13,IA
2005,AUG,119.38,IA
2005,SEP,119.65,IA
2005,OCT,120.01,IA
2005,NOV,120.09,IA
2005,DEC,119.7,IA
2006,JAN,119.34,IA
2006,FEB,119.55,IA
2006,MAR,120.13,IA
2006,ARP,120.84,IA
2006,MAY,121.83,IA
2006,JUN,122.92,IA
2006,JUL,123.49,IA
2006,AUG,123.47,IA
2006,SEP,123.1,IA
2006,OCT,122.55,IA
2006,NOV,122.03,IA
2006,DEC,121.57,IA
2007,JAN,121.19,IA
2007,FEB,121.25,IA
2007,MAR,121.88,IA
2007,ARP,122.9,IA
2007,MAY,124.12,IA
2007,JUN,125.04,IA
2007,JUL,125.29,IA
2007,AUG,125.07,IA
2007,SEP,124.63,IA
2007,OCT,124.07,IA
2007,NOV,123.4,IA
2007,DEC,122.45,IA
2008,JAN,121.35,IA
2008,FEB,120.86,IA
2008,MAR,121.35,IA
2008,ARP,122.19,IA
2008,MAY,123.1,IA
2008,JUN,123.82,IA
2008,JUL,124.15,IA
2008,AUG,124.21,IA
2008,SEP,123.93,IA
2008,OCT,123.23,IA
2008,NOV,122.11,IA
2008,DEC,120.76,IA
2009,JAN,119.6,IA
2009,FEB,119.02,IA
2009,MAR,119.06,IA
2009,ARP,119.6,IA
2009,MAY,120.64,IA
2009,JUN,121.88,IA
2009,JUL,122.7,IA
2009,AUG,122.81,IA
2009,SEP,122.42,IA
2009,OCT,121.84,IA
2009,NOV,120.96,IA
2009,DEC,120.01,IA
2010,JAN,119.71,IA
2010,FEB,120.07,IA
2010,MAR,120.94,IA
2010,ARP,121.96,IA
2010,MAY,122.63,IA
2010,JUN,122.56,IA
2010,JUL,121.61,IA
2010,AUG,120.56,IA
2010,SEP,119.76,IA
2010,OCT,118.99,IA
2010,NOV,118.22,IA
2010,DEC,117.56,IA
2011,JAN,117.22,IA
2011,FEB,117.29,IA
2011,MAR,117.79,IA
2011,ARP,118.63,IA
2011,MAY,119.62,IA
2011,JUN,120.24,IA
2011,JUL,120.27,IA
2011,AUG,120.05,IA
2011,SEP,119.63,IA
2011,OCT,118.96,IA
2011,NOV,118.05,IA
2011,DEC,117.07,IA
2012,JAN,116.53,IA
2012,FEB,116.81,IA
2012,MAR,117.69,IA
2012,ARP,118.94,IA
2012,MAY,120.58,IA
2012,JUN,121.96,IA
2012,JUL,122.43,IA
2012,AUG,122.21,IA
2012,SEP,121.76,IA
2012,OCT,121.21,IA
2012,NOV,120.52,IA
2012,DEC,119.85,IA
2013,JAN,119.57,IA
2013,FEB,120.08,IA
2013,MAR,121.3,IA
2013,ARP,122.88,IA
2013,MAY,124.44,IA
2013,JUN,125.77,IA
2013,JUL,126.56,IA
2013,AUG,126.69,IA
2013,SEP,126.49,IA
2013,OCT,126.27,IA
2013,NOV,126.03,IA
2013,DEC,125.59,IA
2014,JAN,125.15,IA
2014,FEB,125.14,IA
2014,MAR,125.75,IA
2014,ARP,126.98,IA
2014,MAY,128.51,IA
2014,JUN,129.72,IA
2014,JUL,130.23,IA
2014,AUG,130.03,IA
2014,SEP,129.33,IA
2014,OCT,128.67,IA
2014,NOV,128.11,IA
2014,DEC,127.4,IA
2015,JAN,126.86,IA
2015,FEB,127.2,IA
2015,MAR,128.6,IA
2015,ARP,130.5,IA
2015,MAY,132.27,IA
2015,JUN,133.48,IA
2015,JUL,134.04,IA
2015,AUG,134.15,IA
2015,SEP,133.97,IA
2015,OCT,133.75,IA
2015,NOV,133.74,IA
2015,DEC,133.61,IA
2016,JAN,133.28,IA
2016,FEB,133.38,IA
2016,MAR,134.05,IA
2016,ARP,135.12,IA
2016,MAY,136.77,IA
2016,JUN,138.58,IA
2016,JUL,139.81,IA
2016,AUG,140.27,IA
2016,SEP,139.93,IA
2016,OCT,139.14,IA
2016,NOV,138.44,IA
2016,DEC,138.01,IA
2017,JAN,137.97,IA
2017,FEB,138.51,IA
2017,MAR,139.68,IA
2017,ARP,141.11,IA
2017,MAY,142.54,IA
2017,JUN,144.01,IA
2017,JUL,145.26,IA
2017,AUG,145.86,IA
2017,SEP,145.67,IA
2017,OCT,144.84,IA
2017,NOV,143.72,IA
2017,DEC,142.89,IA
1975,JAN,32.1,ID
1975,FEB,32.06,ID
1975,MAR,32.03,ID
1975,ARP,32,ID
1975,MAY,32.01,ID
1975,JUN,32.05,ID
1975,JUL,32.09,ID
1975,AUG,32.15,ID
1975,SEP,32.23,ID
1975,OCT,32.42,ID
1975,NOV,32.76,ID
1975,DEC,33.2,ID
1976,JAN,33.62,ID
1976,FEB,33.94,ID
1976,MAR,34.13,ID
1976,ARP,34.22,ID
1976,MAY,34.31,ID
1976,JUN,34.41,ID
1976,JUL,34.45,ID
1976,AUG,34.45,ID
1976,SEP,34.52,ID
1976,OCT,34.75,ID
1976,NOV,35.15,ID
1976,DEC,35.66,ID
1977,JAN,36.18,ID
1977,FEB,36.61,ID
1977,MAR,36.95,ID
1977,ARP,37.24,ID
1977,MAY,37.57,ID
1977,JUN,37.92,ID
1977,JUL,38.22,ID
1977,AUG,38.49,ID
1977,SEP,38.88,ID
1977,OCT,39.47,ID
1977,NOV,40.19,ID
1977,DEC,40.92,ID
1978,JAN,41.61,ID
1978,FEB,42.28,ID
1978,MAR,42.97,ID
1978,ARP,43.66,ID
1978,MAY,44.26,ID
1978,JUN,44.76,ID
1978,JUL,45.19,ID
1978,AUG,45.57,ID
1978,SEP,45.93,ID
1978,OCT,46.25,ID
1978,NOV,46.59,ID
1978,DEC,46.98,ID
1979,JAN,47.34,ID
1979,FEB,47.62,ID
1979,MAR,47.77,ID
1979,ARP,47.8,ID
1979,MAY,47.88,ID
1979,JUN,48.21,ID
1979,JUL,48.78,ID
1979,AUG,49.45,ID
1979,SEP,50.12,ID
1979,OCT,50.71,ID
1979,NOV,51.19,ID
1979,DEC,51.61,ID
1980,JAN,51.98,ID
1980,FEB,52.28,ID
1980,MAR,52.5,ID
1980,ARP,52.67,ID
1980,MAY,52.82,ID
1980,JUN,52.95,ID
1980,JUL,53.09,ID
1980,AUG,53.19,ID
1980,SEP,53.19,ID
1980,OCT,53.11,ID
1980,NOV,52.99,ID
1980,DEC,52.84,ID
1981,JAN,52.66,ID
1981,FEB,52.48,ID
1981,MAR,52.33,ID
1981,ARP,52.2,ID
1981,MAY,52.11,ID
1981,JUN,52.06,ID
1981,JUL,52.09,ID
1981,AUG,52.21,ID
1981,SEP,52.45,ID
1981,OCT,52.76,ID
1981,NOV,53.06,ID
1981,DEC,53.27,ID
1982,JAN,53.39,ID
1982,FEB,53.44,ID
1982,MAR,53.49,ID
1982,ARP,53.58,ID
1982,MAY,53.67,ID
1982,JUN,53.73,ID
1982,JUL,53.83,ID
1982,AUG,54.03,ID
1982,SEP,54.37,ID
1982,OCT,54.77,ID
1982,NOV,55.12,ID
1982,DEC,55.36,ID
1983,JAN,55.49,ID
1983,FEB,55.58,ID
1983,MAR,55.63,ID
1983,ARP,55.64,ID
1983,MAY,55.62,ID
1983,JUN,55.6,ID
1983,JUL,55.6,ID
1983,AUG,55.56,ID
1983,SEP,55.47,ID
1983,OCT,55.37,ID
1983,NOV,55.31,ID
1983,DEC,55.29,ID
1984,JAN,55.26,ID
1984,FEB,55.25,ID
1984,MAR,55.25,ID
1984,ARP,55.28,ID
1984,MAY,55.34,ID
1984,JUN,55.46,ID
1984,JUL,55.66,ID
1984,AUG,55.94,ID
1984,SEP,56.21,ID
1984,OCT,56.32,ID
1984,NOV,56.21,ID
1984,DEC,55.95,ID
1985,JAN,55.68,ID
1985,FEB,55.56,ID
1985,MAR,55.67,ID
1985,ARP,55.96,ID
1985,MAY,56.35,ID
1985,JUN,56.74,ID
1985,JUL,56.99,ID
1985,AUG,57.02,ID
1985,SEP,56.93,ID
1985,OCT,56.89,ID
1985,NOV,56.9,ID
1985,DEC,56.9,ID
1986,JAN,56.83,ID
1986,FEB,56.73,ID
1986,MAR,56.72,ID
1986,ARP,56.94,ID
1986,MAY,57.35,ID
1986,JUN,57.63,ID
1986,JUL,57.65,ID
1986,AUG,57.55,ID
1986,SEP,57.48,ID
1986,OCT,57.42,ID
1986,NOV,57.31,ID
1986,DEC,57.21,ID
1987,JAN,57.2,ID
1987,FEB,57.21,ID
1987,MAR,57.13,ID
1987,ARP,56.86,ID
1987,MAY,56.42,ID
1987,JUN,55.86,ID
1987,JUL,55.32,ID
1987,AUG,54.92,ID
1987,SEP,54.69,ID
1987,OCT,54.58,ID
1987,NOV,54.56,ID
1987,DEC,54.68,ID
1988,JAN,54.97,ID
1988,FEB,55.38,ID
1988,MAR,55.76,ID
1988,ARP,55.95,ID
1988,MAY,55.89,ID
1988,JUN,55.67,ID
1988,JUL,55.52,ID
1988,AUG,55.62,ID
1988,SEP,55.93,ID
1988,OCT,56.27,ID
1988,NOV,56.56,ID
1988,DEC,56.82,ID
1989,JAN,57.12,ID
1989,FEB,57.44,ID
1989,MAR,57.65,ID
1989,ARP,57.74,ID
1989,MAY,57.75,ID
1989,JUN,57.79,ID
1989,JUL,57.97,ID
1989,AUG,58.31,ID
1989,SEP,58.74,ID
1989,OCT,59.12,ID
1989,NOV,59.38,ID
1989,DEC,59.58,ID
1990,JAN,59.79,ID
1990,FEB,60.01,ID
1990,MAR,60.46,ID
1990,ARP,61.33,ID
1990,MAY,62.49,ID
1990,JUN,63.57,ID
1990,JUL,64.31,ID
1990,AUG,64.69,ID
1990,SEP,64.78,ID
1990,OCT,64.73,ID
1990,NOV,64.71,ID
1990,DEC,64.82,ID
1991,JAN,65.05,ID
1991,FEB,65.34,ID
1991,MAR,65.6,ID
1991,ARP,65.91,ID
1991,MAY,66.38,ID
1991,JUN,66.93,ID
1991,JUL,67.5,ID
1991,AUG,68.15,ID
1991,SEP,68.74,ID
1991,OCT,69.13,ID
1991,NOV,69.33,ID
1991,DEC,69.45,ID
1992,JAN,69.66,ID
1992,FEB,70.09,ID
1992,MAR,70.63,ID
1992,ARP,71.13,ID
1992,MAY,71.66,ID
1992,JUN,72.26,ID
1992,JUL,72.86,ID
1992,AUG,73.38,ID
1992,SEP,73.86,ID
1992,OCT,74.37,ID
1992,NOV,74.86,ID
1992,DEC,75.25,ID
1993,JAN,75.4,ID
1993,FEB,75.4,ID
1993,MAR,75.62,ID
1993,ARP,76.34,ID
1993,MAY,77.53,ID
1993,JUN,78.76,ID
1993,JUL,79.68,ID
1993,AUG,80.3,ID
1993,SEP,80.76,ID
1993,OCT,81.1,ID
1993,NOV,81.31,ID
1993,DEC,81.42,ID
1994,JAN,81.61,ID
1994,FEB,82.1,ID
1994,MAR,82.96,ID
1994,ARP,84.17,ID
1994,MAY,85.42,ID
1994,JUN,86.28,ID
1994,JUL,86.71,ID
1994,AUG,86.98,ID
1994,SEP,87.21,ID
1994,OCT,87.46,ID
1994,NOV,87.77,ID
1994,DEC,88.08,ID
1995,JAN,88.25,ID
1995,FEB,88.36,ID
1995,MAR,88.44,ID
1995,ARP,88.52,ID
1995,MAY,88.7,ID
1995,JUN,89.01,ID
1995,JUL,89.44,ID
1995,AUG,89.79,ID
1995,SEP,89.89,ID
1995,OCT,89.89,ID
1995,NOV,89.88,ID
1995,DEC,89.86,ID
1996,JAN,89.93,ID
1996,FEB,90.08,ID
1996,MAR,90.33,ID
1996,ARP,90.66,ID
1996,MAY,91.03,ID
1996,JUN,91.31,ID
1996,JUL,91.46,ID
1996,AUG,91.57,ID
1996,SEP,91.62,ID
1996,OCT,91.54,ID
1996,NOV,91.4,ID
1996,DEC,91.36,ID
1997,JAN,91.5,ID
1997,FEB,91.83,ID
1997,MAR,92.26,ID
1997,ARP,92.6,ID
1997,MAY,92.77,ID
1997,JUN,92.87,ID
1997,JUL,93.02,ID
1997,AUG,93.2,ID
1997,SEP,93.23,ID
1997,OCT,93.03,ID
1997,NOV,92.7,ID
1997,DEC,92.47,ID
1998,JAN,92.58,ID
1998,FEB,92.95,ID
1998,MAR,93.46,ID
1998,ARP,94.05,ID
1998,MAY,94.51,ID
1998,JUN,94.72,ID
1998,JUL,94.76,ID
1998,AUG,94.74,ID
1998,SEP,94.55,ID
1998,OCT,94.2,ID
1998,NOV,94.16,ID
1998,DEC,94.55,ID
1999,JAN,95.19,ID
1999,FEB,95.86,ID
1999,MAR,96.33,ID
1999,ARP,96.64,ID
1999,MAY,97.02,ID
1999,JUN,97.43,ID
1999,JUL,97.72,ID
1999,AUG,97.79,ID
1999,SEP,97.56,ID
1999,OCT,97.21,ID
1999,NOV,97.08,ID
1999,DEC,97.31,ID
2000,JAN,97.81,ID
2000,FEB,98.51,ID
2000,MAR,99.2,ID
2000,ARP,99.81,ID
2000,MAY,100.3,ID
2000,JUN,100.51,ID
2000,JUL,100.53,ID
2000,AUG,100.49,ID
2000,SEP,100.45,ID
2000,OCT,100.46,ID
2000,NOV,100.33,ID
2000,DEC,100,ID
2001,JAN,99.85,ID
2001,FEB,100.18,ID
2001,MAR,100.87,ID
2001,ARP,101.77,ID
2001,MAY,102.67,ID
2001,JUN,103.3,ID
2001,JUL,103.64,ID
2001,AUG,103.65,ID
2001,SEP,103.37,ID
2001,OCT,103.21,ID
2001,NOV,103.27,ID
2001,DEC,103.28,ID
2002,JAN,103.27,ID
2002,FEB,103.56,ID
2002,MAR,104.29,ID
2002,ARP,105.15,ID
2002,MAY,105.85,ID
2002,JUN,106.44,ID
2002,JUL,106.94,ID
2002,AUG,107.07,ID
2002,SEP,106.89,ID
2002,OCT,106.68,ID
2002,NOV,106.58,ID
2002,DEC,106.66,ID
2003,JAN,106.88,ID
2003,FEB,107.2,ID
2003,MAR,107.72,ID
2003,ARP,108.56,ID
2003,MAY,109.55,ID
2003,JUN,110.52,ID
2003,JUL,111.47,ID
2003,AUG,112.28,ID
2003,SEP,112.69,ID
2003,OCT,112.79,ID
2003,NOV,112.85,ID
2003,DEC,112.94,ID
2004,JAN,113.23,ID
2004,FEB,113.76,ID
2004,MAR,114.83,ID
2004,ARP,116.65,ID
2004,MAY,118.92,ID
2004,JUN,121.05,ID
2004,JUL,122.5,ID
2004,AUG,123.36,ID
2004,SEP,123.96,ID
2004,OCT,124.49,ID
2004,NOV,124.88,ID
2004,DEC,125.37,ID
2005,JAN,126.46,ID
2005,FEB,128.01,ID
2005,MAR,129.75,ID
2005,ARP,131.97,ID
2005,MAY,134.95,ID
2005,JUN,138.14,ID
2005,JUL,141.1,ID
2005,AUG,143.82,ID
2005,SEP,146.07,ID
2005,OCT,147.93,ID
2005,NOV,149.43,ID
2005,DEC,150.78,ID
2006,JAN,152.45,ID
2006,FEB,154.58,ID
2006,MAR,157.27,ID
2006,ARP,160.05,ID
2006,MAY,162.43,ID
2006,JUN,164.62,ID
2006,JUL,166.22,ID
2006,AUG,166.7,ID
2006,SEP,166.58,ID
2006,OCT,166.6,ID
2006,NOV,166.65,ID
2006,DEC,166.6,ID
2007,JAN,167.02,ID
2007,FEB,168.21,ID
2007,MAR,169.85,ID
2007,ARP,171.29,ID
2007,MAY,172.33,ID
2007,JUN,172.88,ID
2007,JUL,172.86,ID
2007,AUG,172.27,ID
2007,SEP,170.99,ID
2007,OCT,169.26,ID
2007,NOV,167.38,ID
2007,DEC,165.72,ID
2008,JAN,164.69,ID
2008,FEB,164.25,ID
2008,MAR,163.86,ID
2008,ARP,163.18,ID
2008,MAY,162.52,ID
2008,JUN,162.21,ID
2008,JUL,161.59,ID
2008,AUG,159.99,ID
2008,SEP,157.46,ID
2008,OCT,154.54,ID
2008,NOV,151.8,ID
2008,DEC,149.61,ID
2009,JAN,147.98,ID
2009,FEB,146.72,ID
2009,MAR,145.6,ID
2009,ARP,144.72,ID
